node_type,timestamp,power
cpu,1772409600000,79088.748451
cpu,1772413200000,73955.602145
cpu,1772416800000,71966.131569
cpu,1772420400000,75149.194968
cpu,1772424000000,73529.826411
cpu,1772427600000,75818.190072
cpu,1772431200000,76321.278299
cpu,1772434800000,75540.698951
cpu,1772438400000,78008.571556
cpu,1772442000000,77042.073482
cpu,1772445600000,72897.911727
cpu,1772449200000,72623.486146
cpu,1772452800000,70660.599725
cpu,1772456400000,68659.666989
cpu,1772460000000,74324.432793
cpu,1772463600000,75319.474806
cpu,1772467200000,77298.813402
cpu,1772470800000,76916.656035
cpu,1772474400000,79874.582767
cpu,1772478000000,79162.992015
cpu,1772481600000,78955.530265
cpu,1772485200000,77968.837729
cpu,1772488800000,82658.850317
cpu,1772492400000,81003.930291
cpu,1772496000000,80609.651459
cpu,1772499600000,79823.564707
cpu,1772503200000,75961.825687
cpu,1772506800000,81271.280203
cpu,1772510400000,81312.653338
cpu,1772514000000,77503.077698
cpu,1772517600000,75446.567262
cpu,1772521200000,76349.320799
cpu,1772524800000,75264.439238
cpu,1772528400000,71679.320795
cpu,1772532000000,75406.330111
cpu,1772535600000,76331.798021
cpu,1772539200000,75674.866444
cpu,1772542800000,73960.585493
cpu,1772546400000,76020.831711
cpu,1772550000000,75551.389936
cpu,1772553600000,74314.467908
cpu,1772557200000,79885.424989
cpu,1772560800000,79671.241665
cpu,1772564400000,78020.106281
cpu,1772568000000,77721.9041
cpu,1772571600000,74813.89664
cpu,1772575200000,75733.120711
cpu,1772578800000,76252.040053
cpu,1772582400000,74903.744877
cpu,1772586000000,78809.520688
cpu,1772589600000,74894.182792
cpu,1772593200000,79056.257566
cpu,1772596800000,77454.351554
cpu,1772600400000,79836.877693
cpu,1772604000000,79113.33553
cpu,1772607600000,78993.576157
cpu,1772611200000,77693.091945
cpu,1772614800000,76343.960022
cpu,1772618400000,77879.88712
cpu,1772622000000,77240.448517
cpu,1772625600000,79733.629331
cpu,1772629200000,75318.037852
cpu,1772632800000,76653.255258
cpu,1772636400000,77953.636184
cpu,1772640000000,77460.599842
cpu,1772643600000,79047.807854
cpu,1772647200000,82412.765937
cpu,1772650800000,81309.508625
cpu,1772654400000,82348.970777
cpu,1772658000000,81381.410973
cpu,1772661600000,80053.365446
cpu,1772665200000,82743.309126
cpu,1772668800000,79832.734029
cpu,1772672400000,77756.708013
cpu,1772676000000,80713.239228
cpu,1772679600000,77970.913426
cpu,1772683200000,77120.876643
cpu,1772686800000,77568.735438
cpu,1772690400000,77463.245696
cpu,1772694000000,75661.906344
cpu,1772697600000,76691.364132
cpu,1772701200000,76440.131232
cpu,1772704800000,77785.677789
cpu,1772708400000,71974.283259
cpu,1772712000000,76106.940308
cpu,1772715600000,76913.754627
cpu,1772719200000,76776.532448
cpu,1772722800000,76039.621196
cpu,1772726400000,75038.281683
cpu,1772730000000,77577.243137
cpu,1772733600000,77323.459434
cpu,1772737200000,77013.894721
cpu,1772740800000,76695.722801
cpu,1772744400000,83142.347625
cpu,1772748000000,83512.275936
cpu,1772751600000,83433.978088
cpu,1772755200000,81037.971499
cpu,1772758800000,84084.407338
cpu,1772762400000,82002.344049
cpu,1772766000000,83703.551263
cpu,1772769600000,80522.0584
cpu,1772773200000,78167.371455
cpu,1772776800000,80090.275137
cpu,1772780400000,77124.893084
cpu,1772784000000,73586.796657
cpu,1772787600000,76105.922156
cpu,1772791200000,74857.321272
cpu,1772794800000,72202.455765
cpu,1772798400000,68979.490521
cpu,1772802000000,69773.075424
cpu,1772805600000,72552.821075
cpu,1772809200000,71960.387658
cpu,1772812800000,74769.17004
cpu,1772816400000,76761.17336
cpu,1772820000000,75872.802713
cpu,1772823600000,73867.997633
cpu,1772827200000,80008.729222
cpu,1772830800000,77298.475319
cpu,1772834400000,79146.026885
cpu,1772838000000,83262.317691
cpu,1772841600000,83865.948633
cpu,1772845200000,80531.535503
cpu,1772848800000,79527.415713
cpu,1772852400000,76719.612488
cpu,1772856000000,78696.108775
cpu,1772859600000,75601.255679
cpu,1772863200000,77223.736001
cpu,1772866800000,76364.18008
cpu,1772870400000,77014.305282
cpu,1772874000000,73212.161039
cpu,1772877600000,71099.740794
cpu,1772881200000,68301.768024
cpu,1772884800000,68836.814889
cpu,1772888400000,61308.637639
cpu,1772892000000,62824.741158
cpu,1772895600000,64944.951082
cpu,1772899200000,71076.540287
cpu,1772902800000,70175.596517
cpu,1772906400000,68850.59608
cpu,1772910000000,73462.334846
cpu,1772913600000,72135.026022
cpu,1772917200000,74862.534556
cpu,1772920800000,77587.444158
cpu,1772924400000,75264.758227
cpu,1772928000000,79464.054642
cpu,1772931600000,79132.907957
cpu,1772935200000,79180.490081
cpu,1772938800000,80317.022664
cpu,1772942400000,75909.382486
cpu,1772946000000,75100.731698
cpu,1772949600000,75944.499022
cpu,1772953200000,75018.686251
cpu,1772956800000,68996.555137
cpu,1772960400000,64716.699917
cpu,1772964000000,67602.145831
cpu,1772967600000,64192.053085
cpu,1772971200000,65690.537615
cpu,1772974800000,61663.904733
cpu,1772978400000,64579.80726
cpu,1772982000000,66608.332596
cpu,1772985600000,64182.063396
cpu,1772989200000,63153.017481
cpu,1772992800000,66504.98699
cpu,1772996400000,61817.944804
cpu,1773000000000,61992.321777
cpu,1773003600000,64623.544442
cpu,1773007200000,65268.787658
cpu,1773010800000,64488.081313
cpu,1773014400000,65544.993969
cpu,1773018000000,64752.959262
cpu,1773021600000,66149.550257
cpu,1773025200000,64250.742907
cpu,1773028800000,61715.351363
cpu,1773032400000,62243.235466
cpu,1773036000000,64112.390215
cpu,1773039600000,65077.212911
cpu,1773043200000,64218.824501
cpu,1773046800000,60955.391574
cpu,1773050400000,62815.875764
cpu,1773054000000,63106.571234
cpu,1773057600000,60981.339562
cpu,1773061200000,61421.549831
cpu,1773064800000,62363.15485
cpu,1773068400000,63332.883044
cpu,1773072000000,70473.562525
cpu,1773075600000,69541.809458
cpu,1773079200000,69805.007454
cpu,1773082800000,72922.582491
cpu,1773086400000,71043.469381
cpu,1773090000000,72393.872234
cpu,1773093600000,78100.38484
cpu,1773097200000,75708.447748
cpu,1773100800000,76740.969292
cpu,1773104400000,74778.333709
cpu,1773108000000,76868.524894
cpu,1773111600000,76138.912183
cpu,1773115200000,78785.380698
cpu,1773118800000,78684.756592
cpu,1773122400000,75900.163845
cpu,1773126000000,73733.329364
cpu,1773129600000,76878.004731
cpu,1773133200000,76794.142281
cpu,1773136800000,72438.138286
cpu,1773140400000,75419.162097
cpu,1773144000000,73721.296088
cpu,1773147600000,72695.052508
cpu,1773151200000,73382.935215
cpu,1773154800000,80426.451629
cpu,1773158400000,78802.970153
cpu,1773162000000,77326.865478
cpu,1773165600000,75802.593606
cpu,1773169200000,77761.809182
cpu,1773172800000,77763.249016
cpu,1773176400000,80848.889799
cpu,1773180000000,80489.976831
cpu,1773183600000,81039.749095
cpu,1773187200000,78121.494975
cpu,1773190800000,80574.429241
cpu,1773194400000,80533.162839
cpu,1773198000000,78388.063701
cpu,1773201600000,78478.174383
cpu,1773205200000,76683.287937
cpu,1773208800000,77872.823771
cpu,1773212400000,77630.577086
cpu,1773216000000,75019.901239
cpu,1773219600000,75702.934432
cpu,1773223200000,74352.364755
cpu,1773226800000,75346.85718
cpu,1773230400000,74287.929683
cpu,1773234000000,71129.328313
cpu,1773237600000,72760.581683
cpu,1773241200000,71813.957365
cpu,1773244800000,73152.176604
cpu,1773248400000,70561.512801
cpu,1773252000000,71430.967339
cpu,1773255600000,72672.539322
cpu,1773259200000,78106.09147
cpu,1773262800000,77532.63785
cpu,1773266400000,77455.563124
cpu,1773270000000,75562.271083
cpu,1773273600000,75947.162155
cpu,1773277200000,76849.523439
cpu,1773280800000,78762.741864
cpu,1773284400000,71928.561348
cpu,1773288000000,72513.483115
cpu,1773291600000,74062.528192
cpu,1773295200000,74343.579395
cpu,1773298800000,73544.047502
cpu,1773302400000,71672.239382
cpu,1773306000000,74754.064931
cpu,1773309600000,70015.642223
cpu,1773313200000,71875.884336
cpu,1773316800000,73209.865
cpu,1773320400000,71376.638778
cpu,1773324000000,74342.444312
cpu,1773327600000,72765.438434
cpu,1773331200000,72399.657609
cpu,1773334800000,73636.436687
cpu,1773338400000,72238.784482
cpu,1773342000000,75852.050552
cpu,1773345600000,75255.501958
cpu,1773349200000,77005.893079
cpu,1773352800000,79694.372492
cpu,1773356400000,73510.15225
cpu,1773360000000,73004.706447
cpu,1773363600000,77596.076671
cpu,1773367200000,74188.91134
cpu,1773370800000,73707.757558
cpu,1773374400000,74781.538609
cpu,1773378000000,73353.085171
cpu,1773381600000,73655.761045
cpu,1773385200000,69821.381732
cpu,1773388800000,68265.035045
cpu,1773392400000,65095.668668
cpu,1773396000000,62580.718685
cpu,1773399600000,63880.523693
cpu,1773403200000,61814.075584
cpu,1773406800000,61562.01972
cpu,1773410400000,62006.052072
cpu,1773414000000,65733.867165
cpu,1773417600000,65768.817299
cpu,1773421200000,70421.217046
cpu,1773424800000,71245.490848
cpu,1773428400000,71400.628157
cpu,1773432000000,75082.060948
cpu,1773435600000,74666.287184
cpu,1773439200000,76058.013884
cpu,1773442800000,75453.77094
cpu,1773446400000,69007.10381
cpu,1773450000000,72472.004961
cpu,1773453600000,71850.683909
cpu,1773457200000,69926.604846
cpu,1773460800000,70307.281419
cpu,1773464400000,74040.892984
cpu,1773468000000,73919.880145
cpu,1773471600000,74776.229701
cpu,1773475200000,72752.668596
cpu,1773478800000,73827.628303
cpu,1773482400000,70422.665413
cpu,1773486000000,72355.497549
cpu,1773489600000,70629.190956
cpu,1773493200000,70492.73498
cpu,1773496800000,68174.871449
cpu,1773500400000,67510.045541
cpu,1773504000000,70520.843879
cpu,1773507600000,68611.674834
cpu,1773511200000,69887.723772
cpu,1773514800000,66882.178368
cpu,1773518400000,67935.186622
cpu,1773522000000,67721.827212
cpu,1773525600000,65605.46006
cpu,1773529200000,67748.123553
cpu,1773532800000,63661.532732
cpu,1773536400000,65977.236934
cpu,1773540000000,66758.996506
cpu,1773543600000,64406.75711
cpu,1773547200000,68212.212847
cpu,1773550800000,69176.783243
cpu,1773554400000,67162.392474
cpu,1773558000000,67967.450115
cpu,1773561600000,66698.28461
cpu,1773565200000,64953.466601
cpu,1773568800000,66671.424286
cpu,1773572400000,64902.814376
cpu,1773576000000,65586.22811
cpu,1773579600000,63059.306114
cpu,1773583200000,59181.359212
cpu,1773586800000,62261.0106
cpu,1773590400000,59988.609742
cpu,1773594000000,64614.379299
cpu,1773597600000,65457.611506
cpu,1773601200000,63676.862548
cpu,1773604800000,60951.182553
cpu,1773608400000,61790.000057
cpu,1773612000000,62768.568233
cpu,1773615600000,62326.048908
cpu,1773619200000,69626.451994
cpu,1773622800000,71339.750593
cpu,1773626400000,71789.318503
cpu,1773630000000,70147.393999
cpu,1773633600000,66164.481957
cpu,1773637200000,68283.077797
cpu,1773640800000,69581.457821
cpu,1773644400000,68205.085518
cpu,1773648000000,69613.353539
cpu,1773651600000,69558.238519
cpu,1773655200000,67869.901077
cpu,1773658800000,66849.042072
cpu,1773662400000,63612.48018
cpu,1773666000000,63664.454195
cpu,1773669600000,63491.928949
cpu,1773673200000,67754.405561
cpu,1773676800000,72928.818014
cpu,1773680400000,72587.363365
cpu,1773684000000,69021.352307
cpu,1773687600000,72203.673494
cpu,1773691200000,71582.690418
cpu,1773694800000,73358.769058
cpu,1773698400000,73710.829808
cpu,1773702000000,70008.188932
cpu,1773705600000,73723.306559
cpu,1773709200000,72102.994786
cpu,1773712800000,73462.269822
cpu,1773716400000,69720.36558
cpu,1773720000000,73013.627173
cpu,1773723600000,74171.420583
cpu,1773727200000,72724.586893
cpu,1773730800000,70514.181385
cpu,1773734400000,67975.30601
cpu,1773738000000,68501.048309
cpu,1773741600000,70784.533933
cpu,1773745200000,69786.581911
cpu,1773748800000,69043.054947
cpu,1773752400000,69468.861056
cpu,1773756000000,67613.000526
cpu,1773759600000,68642.575493
cpu,1773763200000,69141.485334
cpu,1773766800000,71066.727602
cpu,1773770400000,68929.399555
cpu,1773774000000,74906.063717
cpu,1773777600000,72843.698446
cpu,1773781200000,78216.827091
cpu,1773784800000,74571.411291
cpu,1773788400000,76372.14253
cpu,1773792000000,76877.852388
cpu,1773795600000,75291.602844
cpu,1773799200000,76070.311264
cpu,1773802800000,75541.727115
cpu,1773806400000,74001.567869
cpu,1773810000000,73112.283221
cpu,1773813600000,69845.816575
cpu,1773817200000,69607.611013
cpu,1773820800000,71917.82087
cpu,1773824400000,69166.585197
cpu,1773828000000,67024.637192
cpu,1773831600000,67118.216425
cpu,1773835200000,66195.887662
cpu,1773838800000,65263.106959
cpu,1773842400000,69777.097093
cpu,1773846000000,68924.999179
cpu,1773849600000,72674.511724
cpu,1773853200000,80160.891556
cpu,1773856800000,80707.668884
cpu,1773860400000,78621.379228
cpu,1773864000000,82045.375862
cpu,1773867600000,87947.238688
cpu,1773871200000,88452.55354
cpu,1773874800000,87036.304488
cpu,1773878400000,85904.87195
cpu,1773882000000,85711.379946
cpu,1773885600000,82338.821234
cpu,1773889200000,83617.028152
cpu,1773892800000,79760.704365
cpu,1773896400000,80602.023687
cpu,1773900000000,81382.764265
cpu,1773903600000,80626.444666
cpu,1773907200000,77995.845921
cpu,1773910800000,79081.077921
cpu,1773914400000,79662.172029
cpu,1773918000000,72921.201906
cpu,1773921600000,75139.696553
cpu,1773925200000,74413.658482
cpu,1773928800000,74479.414737
cpu,1773932400000,77137.156601
cpu,1773936000000,76839.692866
cpu,1773939600000,83114.062012
cpu,1773943200000,81768.04317
cpu,1773946800000,83859.641122
cpu,1773950400000,82297.735111
cpu,1773954000000,84061.875886
cpu,1773957600000,83196.266509
cpu,1773961200000,84926.345889
cpu,1773964800000,81180.1156
cpu,1773968400000,83238.601936
cpu,1773972000000,80420.732967
cpu,1773975600000,79070.844848
cpu,1773979200000,79576.631013
cpu,1773982800000,80567.758446
cpu,1773986400000,79428.324407
cpu,1773990000000,77758.647223
cpu,1773993600000,77741.918363
cpu,1773997200000,76928.645117
cpu,1774000800000,76733.141902
cpu,1774004400000,75017.763433
cpu,1774008000000,71153.973003
cpu,1774011600000,71515.469347
cpu,1774015200000,70170.326314
cpu,1774018800000,74137.734089
cpu,1774022400000,74821.565623
cpu,1774026000000,76986.32985
cpu,1774029600000,76559.728495
cpu,1774033200000,81469.737922
cpu,1774036800000,84976.298387
cpu,1774040400000,81407.261762
cpu,1774044000000,81128.710199
cpu,1774047600000,81141.562661
cpu,1774051200000,79792.073453
cpu,1774054800000,81577.957574
cpu,1774058400000,79136.729279
cpu,1774062000000,77063.398372
cpu,1774065600000,77275.283594
cpu,1774069200000,77703.398133
cpu,1774072800000,74456.424682
cpu,1774076400000,79742.926599
cpu,1774080000000,74559.557875
cpu,1774083600000,75229.067327
cpu,1774087200000,74170.319865
cpu,1774090800000,72181.025881
cpu,1774094400000,67456.842236
cpu,1774098000000,70903.75763
cpu,1774101600000,67853.217806
cpu,1774105200000,68375.709218
cpu,1774108800000,78982.518809
cpu,1774112400000,82588.440424
cpu,1774116000000,80107.278082
cpu,1774119600000,83798.069399
cpu,1774123200000,80268.238798
cpu,1774126800000,81195.174477
cpu,1774130400000,76869.602767
cpu,1774134000000,81126.04685
cpu,1774137600000,79572.540634
cpu,1774141200000,80826.543721
cpu,1774144800000,83486.829673
cpu,1774148400000,82643.837669
cpu,1774152000000,82442.413933
cpu,1774155600000,80903.089609
cpu,1774159200000,80931.275202
cpu,1774162800000,82986.89483
cpu,1774166400000,79162.286659
cpu,1774170000000,76109.555702
cpu,1774173600000,75540.766956
cpu,1774177200000,74065.030038
cpu,1774180800000,73341.746016
cpu,1774184400000,71265.488482
cpu,1774188000000,71021.446284
cpu,1774191600000,72950.312411
cpu,1774195200000,76221.566419
cpu,1774198800000,78595.012251
cpu,1774202400000,76727.877146
cpu,1774206000000,71547.066895
cpu,1774209600000,72866.436216
cpu,1774213200000,73188.860874
cpu,1774216800000,72124.322796
cpu,1774220400000,76080.949449
cpu,1774224000000,74558.405359
cpu,1774227600000,73924.07422
cpu,1774231200000,73630.852672
cpu,1774234800000,72673.520394
cpu,1774238400000,75973.124967
cpu,1774242000000,72992.802122
cpu,1774245600000,75030.267878
cpu,1774249200000,73069.720192
cpu,1774252800000,72692.38782
cpu,1774256400000,72219.494982
cpu,1774260000000,72761.060186
cpu,1774263600000,72552.930031
cpu,1774267200000,70902.516671
cpu,1774270800000,70405.790105
cpu,1774274400000,71060.871433
cpu,1774278000000,77830.760447
cpu,1774281600000,77071.981339
cpu,1774285200000,88647.838316
cpu,1774288800000,86312.298908
cpu,1774292400000,84560.290274
cpu,1774296000000,84765.808999
cpu,1774299600000,83493.201344
cpu,1774303200000,84886.112144
cpu,1774306800000,83471.094146
cpu,1774310400000,81354.675057
cpu,1774314000000,80132.11685
cpu,1774317600000,80889.765117
cpu,1774321200000,77579.031374
cpu,1774324800000,80149.404603
cpu,1774328400000,78556.909876
cpu,1774332000000,75870.893825
cpu,1774335600000,72417.355996
cpu,1774339200000,72336.860597
cpu,1774342800000,72405.514622
cpu,1774346400000,69407.588192
cpu,1774350000000,70301.030243
cpu,1774353600000,69903.4576
cpu,1774357200000,68508.164442
cpu,1774360800000,70554.743603
cpu,1774364400000,72422.01233
cpu,1774368000000,73455.211701
cpu,1774371600000,73566.253034
cpu,1774375200000,82359.224854
cpu,1774378800000,80858.35964
cpu,1774382400000,83967.762309
cpu,1774386000000,84241.847372
cpu,1774389600000,82940.245286
cpu,1774393200000,81419.62873
cpu,1774396800000,85546.777006
cpu,1774400400000,83699.328075
cpu,1774404000000,80750.044953
cpu,1774407600000,80653.129698
cpu,1774411200000,78332.72323
cpu,1774414800000,79268.679774
cpu,1774418400000,80267.59614
cpu,1774422000000,75498.762694
cpu,1774425600000,78001.127706
cpu,1774429200000,76929.160876
cpu,1774432800000,79193.242379
cpu,1774436400000,77662.164682
cpu,1774440000000,73734.744603
cpu,1774443600000,75407.20122
cpu,1774447200000,77960.087674
cpu,1774450800000,72426.439457
cpu,1774454400000,74995.825872
cpu,1774458000000,74218.889112
cpu,1774461600000,74772.687534
cpu,1774465200000,76398.670119
cpu,1774468800000,77507.936252
cpu,1774472400000,77247.689462
cpu,1774476000000,73702.448738
cpu,1774479600000,74409.876992
cpu,1774483200000,75677.774507
cpu,1774486800000,74021.817543
cpu,1774490400000,72853.68973
cpu,1774494000000,75233.739999
cpu,1774497600000,73377.76669
cpu,1774501200000,74305.843292
cpu,1774504800000,73240.476174
cpu,1774508400000,76092.754706
cpu,1774512000000,76066.877676
cpu,1774515600000,75614.436222
cpu,1774519200000,77039.486695
cpu,1774522800000,72254.275413
cpu,1774526400000,73191.553864
cpu,1774530000000,69481.399293
cpu,1774533600000,74486.139133
cpu,1774537200000,73231.843137
cpu,1774540800000,71995.985022
cpu,1774544400000,73218.658871
cpu,1774548000000,75094.656164
cpu,1774551600000,73089.417703
cpu,1774555200000,74071.905046
cpu,1774558800000,74976.393204
cpu,1774562400000,72877.450251
cpu,1774566000000,74335.36528
cpu,1774569600000,72943.496149
cpu,1774573200000,73512.735148
cpu,1774576800000,73164.814365
cpu,1774580400000,70657.524768
cpu,1774584000000,67883.093536
cpu,1774587600000,72314.559181
cpu,1774591200000,76018.897755
cpu,1774594800000,72360.943634
cpu,1774598400000,72496.46565
cpu,1774602000000,69612.189758
cpu,1774605600000,69133.370307
cpu,1774609200000,65844.672676
cpu,1774612800000,66917.605809
cpu,1774616400000,67052.993066
cpu,1774620000000,65468.730074
cpu,1774623600000,65672.726837
cpu,1774627200000,71277.028524
cpu,1774630800000,71727.644535
cpu,1774634400000,71808.219756
cpu,1774638000000,70297.893621
cpu,1774641600000,71519.030032
cpu,1774645200000,68846.890797
cpu,1774648800000,69380.675085
cpu,1774652400000,71766.822923
cpu,1774656000000,73876.728916
cpu,1774659600000,72145.025235
cpu,1774663200000,69855.8877
cpu,1774666800000,72286.791113
cpu,1774670400000,75293.462326
cpu,1774674000000,76131.285403
cpu,1774677600000,71191.275625
cpu,1774681200000,68771.991783
cpu,1774684800000,67791.45026
cpu,1774688400000,69915.92592
cpu,1774692000000,66991.626049
cpu,1774695600000,66154.162453
cpu,1774699200000,63839.790893
cpu,1774702800000,65231.56227
cpu,1774706400000,61429.307989
cpu,1774710000000,63985.683299
cpu,1774713600000,64672.882888
cpu,1774717200000,63286.088717
cpu,1774720800000,64264.005276
cpu,1774724400000,62681.050174
cpu,1774728000000,66752.030527
cpu,1774731600000,67492.154711
cpu,1774735200000,66353.311127
cpu,1774738800000,65538.215738
cpu,1774742400000,69660.509566
cpu,1774746000000,70734.09103
cpu,1774749600000,70250.176385
cpu,1774753200000,73052.374354
cpu,1774756800000,69914.974583
cpu,1774760400000,69780.098931
cpu,1774764000000,71232.534491
cpu,1774767600000,74357.682803
cpu,1774771200000,71383.696769
cpu,1774774800000,68749.191827
cpu,1774778400000,64909.525277
cpu,1774782000000,67545.06326
cpu,1774785600000,65071.645882
cpu,1774789200000,65828.472305
cpu,1774792800000,70177.67402
cpu,1774796400000,68205.519786
cpu,1774800000000,66458.266046
cpu,1774803600000,65804.16163
cpu,1774807200000,67299.068562
cpu,1774810800000,65435.463646
cpu,1774814400000,62743.770855
cpu,1774818000000,68045.596804
cpu,1774821600000,68271.250102
cpu,1774825200000,72417.081583
cpu,1774828800000,67740.686747
cpu,1774832400000,68840.640423
cpu,1774836000000,63074.685765
cpu,1774839600000,60408.730512
cpu,1774843200000,60839.899975
cpu,1774846800000,62357.14462
cpu,1774850400000,61280.229556
cpu,1774854000000,59052.112036
cpu,1774857600000,59444.044691
cpu,1774861200000,60251.988673
cpu,1774864800000,59780.157018
cpu,1774868400000,60132.038545
cpu,1774872000000,57424.859933
cpu,1774875600000,60559.404767
cpu,1774879200000,57502.292259
cpu,1774882800000,64326.870914
cpu,1774886400000,63990.150959
cpu,1774890000000,65222.932435
cpu,1774893600000,69303.100487
cpu,1774897200000,65984.514006
cpu,1774900800000,66508.428681
cpu,1774904400000,66939.219836
cpu,1774908000000,74248.2068
cpu,1774911600000,75507.364562
cpu,1774915200000,73866.872778
cpu,1774918800000,70714.741229
cpu,1774922400000,72186.441717
cpu,1774926000000,64866.110953
cpu,1774929600000,65720.313809
cpu,1774933200000,67718.718826
cpu,1774936800000,65792.332519
cpu,1774940400000,66937.445271
cpu,1774944000000,70021.172639
cpu,1774947600000,71978.826116
cpu,1774951200000,65913.056245
cpu,1774954800000,67143.85302
cpu,1774958400000,67926.722685
cpu,1774962000000,66680.724601
cpu,1774965600000,62939.777354
cpu,1774969200000,64205.217958
cpu,1774972800000,68997.191549
cpu,1774976400000,66646.169486
cpu,1774980000000,71228.762627
cpu,1774983600000,73474.155146
cpu,1774987200000,73441.256474
cpu,1774990800000,74205.027196
cpu,1774994400000,74937.443542
cpu,1774998000000,68253.780518
cpu,1775001600000,71931.560732
cpu,1775005200000,71444.476378
cpu,1775008800000,73938.651596
cpu,1775012400000,74608.413205
